date,estimatedCases,estimatedCasesCILower,estimatedCasesCIUpper
2021-12-09,0.0000,0.0000,0.0192
2021-12-10,0.0000,0.0000,0.0198
2021-12-11,0.0000,0.0000,0.0190
2021-12-12,0.0000,0.0000,0.0184
2021-12-13,0.0000,0.0000,0.0218
2021-12-14,0.0000,0.0000,0.0221
2021-12-15,0.0000,0.0000,0.0233
2021-12-16,0.0000,0.0000,0.0231
2021-12-17,0.0000,0.0000,0.0232
2021-12-18,0.0000,0.0000,0.0242
2021-12-19,0.0000,0.0000,0.0262
2021-12-20,0.0000,0.0000,0.0226
2021-12-21,0.0000,0.0000,0.0250
2021-12-22,0.0000,0.0000,0.0256
2021-12-23,0.0000,0.0000,0.0255
2021-12-24,0.0000,0.0000,0.0326
2021-12-25,0.0000,0.0000,0.0345
2021-12-26,0.0000,0.0000,0.0336
2021-12-27,0.0000,0.0000,0.0362
2021-12-28,0.0000,0.0000,0.0401
2021-12-29,0.0000,0.0000,0.0398
2021-12-30,0.0000,0.0000,0.0395
2021-12-31,0.0000,0.0000,0.0326
2022-01-01,0.0000,0.0000,0.0315
2022-01-02,0.0000,0.0000,0.0315
2022-01-03,0.0000,0.0000,0.0322
2022-01-04,0.0000,0.0000,0.0310
2022-01-05,0.0000,0.0000,0.0305
2022-01-06,0.0000,0.0000,0.0315
2022-01-07,0.0000,0.0000,0.0326
2022-01-08,0.0000,0.0000,0.0369
2022-01-09,0.0000,0.0000,0.0382
2022-01-10,0.0000,0.0000,0.0398
2022-01-11,0.0000,0.0000,0.0420
2022-01-12,0.0000,0.0000,0.0421
2022-01-13,0.0000,0.0000,0.0416
2022-01-14,0.0000,0.0000,0.0398
2022-01-15,0.0000,0.0000,0.0370
2022-01-16,0.0000,0.0000,0.0372
2022-01-17,0.0000,0.0000,0.0371
2022-01-18,0.0000,0.0000,0.0363
2022-01-19,0.0000,0.0000,0.0367
2022-01-20,0.0000,0.0000,0.0377
2022-01-21,0.0000,0.0000,0.0421
2022-01-22,0.0000,0.0000,0.0480
2022-01-23,0.0000,0.0000,0.0541
2022-01-24,0.0000,0.0000,0.0510
2022-01-25,0.0000,0.0000,0.0498
2022-01-26,0.0000,0.0000,0.0508
2022-01-27,0.0000,0.0000,0.0525
2022-01-28,0.0000,0.0000,0.0567
2022-01-29,0.0000,0.0000,0.0557
2022-01-30,0.0000,0.0000,0.0571
2022-01-31,0.0000,0.0000,0.0676
2022-02-01,0.0000,0.0000,0.0808
2022-02-02,0.0000,0.0000,0.0879
2022-02-03,0.0000,0.0000,0.0891
2022-02-04,0.0000,0.0000,0.0876
2022-02-05,0.0000,0.0000,0.0931
2022-02-06,0.0000,0.0000,0.0865
2022-02-07,0.0000,0.0000,0.0876
2022-02-08,0.0000,0.0000,0.0849
2022-02-09,0.0000,0.0000,0.0841
2022-02-10,0.0000,0.0000,0.0833
2022-02-11,0.0000,0.0000,0.0769
2022-02-12,0.0000,0.0000,0.0787
2022-02-13,0.0000,0.0000,0.0777
2022-02-14,0.0000,0.0000,0.0717
